danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
0.613,0.695,9,-5.783,1,0.0253,0.23,0.00191,0.187,0.45,122.47,212987,4,64.73426,8,1
0.242,0.199,2,-19.734,1,0.0373,0.944,0.865,0.0753,0.04,121.664,142227,4,44.62475,7,0
0.573,0.627,4,-12.592,1,0.0454,0.157,0.00185,0.885,0.767,108.468,391933,4,22.75918,18,0
0.436,0.468,9,-7.287,1,0.0277,0.277,0,0.284,0.301,135.548,283240,3,20.08156,14,0
0.48,0.26,0,-17.273,1,0.0394,0.742,0.686,0.104,0.0749,101.864,221280,1,25.19331,8,0
0.379,0.958,2,-5.867,1,0.422,0.00674,0.000663,0.367,0.402,121.772,161253,4,26.99425,8,0
0.625,0.871,11,-6.843,0,0.0282,0.0185,2.52E-06,0.0733,0.661,131.959,241733,4,25.63573,11,1
0.601,0.728,4,-10.763,0,0.0273,0.0115,0.219,0.549,0.661,113.379,220998,4,19.51881,11,0
0.817,0.498,0,-9.066,0,0.0736,0.0133,0.864,0.0515,0.865,123.01,288824,4,55.16907,11,0
0.702,0.586,8,-8.78,0,0.0414,0.181,0.00561,0.171,0.782,98.844,253467,4,90.73999,7,1
0.625,0.475,0,-9.514,1,0.0275,0.447,1.08E-06,0.133,0.669,99.649,255000,4,55.29032,10,1
0.388,0.622,9,-13.013,1,0.0452,0.000335,0.518,0.234,0.501,139.709,639920,4,35.00746,30,0
0.606,0.372,0,-9.94,1,0.0261,0.452,0,0.308,0.363,111.268,220187,4,34.01649,10,1
0.15,0.172,0,-19.887,1,0.0426,0.641,0.828,0.106,0.0389,80.211,251200,4,35.44226,12,0
0.349,0.322,9,-9.177,1,0.0279,0.84,5.79E-06,0.0897,0.465,96.395,320320,4,49.14515,14,0
0.454,0.667,5,-5.53,1,0.0252,0.302,0,0.151,0.176,78.523,309520,4,56.42425,11,1
0.316,0.978,9,-7.064,0,0.2,0.018,0.0898,0.245,0.266,90.68,239804,4,34.19576,11,0
0.736,0.325,2,-18.808,0,0.0632,0.91,0.956,0.0941,0.523,110.078,85973,3,27.39937,5,0
0.507,0.153,3,-14.235,1,0.0381,0.786,0,0.0994,0.427,158.68,183453,3,44.97872,10,0
0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,4,22.61427,8,1
0.603,0.503,2,-14.862,1,0.0379,0.29,0.00128,0.135,0.647,168.512,335840,4,94.03974,12,1
0.384,0.778,11,-12.719,0,0.0567,0.000372,0.000114,0.191,0.594,164.768,255160,4,37.94363,13,1
0.727,0.839,10,-8.145,0,0.0337,0.0694,0.00268,0.111,0.737,108.964,238373,4,58.34275,10,1
0.715,0.384,10,-16.362,1,0.0457,0.584,0.00758,0.285,0.818,82.365,269653,4,37.86117,12,1
0.534,0.461,9,-6.603,0,0.0361,0.468,6.43E-05,0.036,0.783,95.105,213533,4,24.0988,11,1
0.254,0.335,5,-11.522,1,0.036,0.827,1.81E-05,0.0846,0.235,117.181,289333,4,22.05659,17,0
0.588,0.377,9,-20.159,0,0.0348,0.363,0.845,0.139,0.636,96.647,438440,4,43.44662,14,0
0.421,0.373,7,-12.97,1,0.0297,0.752,0,0.113,0.403,114.286,192773,4,35.31472,10,0
0.646,0.801,8,-8.057,0,0.0368,0.00149,0.000838,0.283,0.806,140.628,223373,4,49.17038,11,1
0.567,0.791,9,-11.145,1,0.0502,0.117,0.0013,0.062,0.651,102.967,254493,4,39.74331,13,1
0.596,0.699,11,-5.933,1,0.0276,0.232,0,0.208,0.619,120.407,231107,4,53.09703,10,1
0.834,0.977,9,-3.132,0,0.159,0.0772,0.00951,0.0715,0.8,123.079,211413,4,48.65073,11,0
0.469,0.982,9,-6.22,1,0.0821,0.109,0,0.143,0.191,98.707,189093,4,57.15766,5,0
0.744,0.607,1,-9.536,0,0.0572,0.42,5.18E-06,0.103,0.781,88.983,224107,4,65.15945,9,0
0.501,0.784,0,-5.254,1,0.0699,0.0028,0.536,0.12,0.61,75.5,314608,4,26.21862,13,1
0.717,0.425,2,-14.403,0,0.0301,0.135,0,0.231,0.534,95.856,276827,4,41.70447,13,1
0.757,0.496,11,-8.031,0,0.0467,0.00219,9.27E-05,0.0395,0.862,107.963,221400,4,20.83455,13,1
0.777,0.873,9,-6.753,0,0.0332,0.0905,0.627,0.069,0.951,115.235,345543,4,34.63338,15,0
0.757,0.799,9,-6.288,0,0.0306,0.122,0.00151,0.298,0.819,119.829,233600,4,27.3659,9,1
0.499,0.368,11,-15.541,0,0.171,0.764,0.0212,0.105,0.834,100.134,405840,4,42.54713,16,0
0.625,0.863,10,-7.646,1,0.129,0.00772,0.000197,0.0607,0.589,100.827,221892,4,37.92088,12,0
0.521,0.296,7,-13.308,0,0.128,0.0959,0.000101,0.161,0.563,142.469,93427,4,22.29032,5,0
0.793,0.581,7,-9.174,1,0.039,0.00845,0.679,0.0497,0.873,112.109,341969,4,73.07482,11,1
0.318,0.628,2,-10.869,1,0.0311,0.302,0.00435,0.143,0.262,177.036,218440,4,45.42754,9,0
0.787,0.517,7,-12.794,1,0.0332,0.658,1.07E-05,0.292,0.885,108.186,286667,4,97.02355,11,1
0.187,0.351,5,-12.861,0,0.0354,0.65,0,0.0986,0.166,72.142,200467,4,30.01216,10,0
0.578,0.71,9,-7.855,1,0.0432,0.0969,0,0.165,0.734,114.766,235840,4,25.89591,13,1
0.804,0.714,11,-6.714,0,0.183,0.0567,6.21E-06,0.0253,0.802,139.663,332227,4,37.57495,15,1
0.356,0.374,0,-16.3,0,0.0309,0.733,0.85,0.104,0.0863,108.412,1314160,4,433.182,46,0
0.639,0.724,9,-10.143,0,0.0568,0.0202,1.61E-06,0.241,0.733,126.25,214200,4,20.02193,11,1
0.717,0.656,10,-7.217,0,0.0345,0.00925,0.0694,0.225,0.625,130.972,326267,4,64.45363,13,1
0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,44.43636,13,1
0.811,0.729,9,-10.084,0,0.0327,0.326,0,0.0626,0.779,119.882,236227,4,31.24596,10,1
0.665,0.915,10,-8.501,1,0.0537,0.0227,0.0375,0.356,0.888,120.126,243400,4,33.7055,13,1
0.858,0.685,11,-7.875,0,0.0388,0.028,0.000264,0.0623,0.978,118.928,248853,4,33.58569,11,1
0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,252493,4,32.2183,11,1
0.331,0.076,10,-23.75,0,0.0494,0.959,0.633,0.0974,0.0556,136.674,352093,3,53.86015,16,0
0.396,0.161,3,-25.244,1,0.0436,0.99,0.947,0.109,0.407,99.681,182867,4,34.72232,11,0
0.61,0.835,7,-7.778,0,0.046,9.07E-05,0.063,0.0422,0.828,135.248,203627,4,20.55431,10,1
0.622,0.826,6,-13.196,0,0.0544,9.39E-05,0.919,0.36,0.149,116.559,260267,4,25.40506,17,0
0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4,39.0766,7,1
0.684,0.463,9,-13.296,0,0.0306,0.034,0.000918,0.0896,0.683,115.563,250600,3,53.56672,11,0
0.582,0.866,2,-10.47,1,0.0588,0.0733,0.0176,0.107,0.467,124.134,231667,4,31.96324,11,1
0.77,0.596,7,-12.194,1,0.0527,0.0122,0.00311,0.0483,0.93,112.107,281800,4,26.62103,11,1
0.731,0.738,9,-8.125,0,0.0377,0.184,0,0.214,0.958,117.656,236920,4,23.2182,11,1
0.567,0.749,6,-8.321,1,0.0409,0.0388,5.35E-05,0.193,0.896,168.599,244947,4,48.60257,11,1
0.723,0.41,3,-14.177,1,0.0278,0.255,0.000544,0.116,0.627,97.226,274627,4,73.25206,11,1
0.0758,0.282,4,-12.236,0,0.0436,0.967,0.954,0.171,0.0405,55.732,208960,4,17.19955,10,0
0.563,0.722,11,-8.759,1,0.0363,0.0179,0.899,0.18,0.361,115.374,242250,5,56.50342,11,0
0.787,0.92,0,-5.328,1,0.0914,0.246,9.82E-06,0.178,0.661,117.565,211410,4,44.94551,9,1
0.735,0.754,9,-8.833,0,0.0281,0.776,0,0.182,0.801,127.424,149613,4,48.72665,7,0
0.745,0.515,11,-11.265,0,0.0356,0.00344,0.00134,0.283,0.941,106.371,315200,4,38.67623,13,1
0.666,0.629,10,-6.884,1,0.0476,0.379,0,0.0945,0.924,96.58,202343,1,32.23975,11,0
0.835,0.447,6,-14.901,1,0.22,0.155,0.00876,0.108,0.839,113.082,258933,4,34.62123,10,0
0.523,0.641,4,-12.366,1,0.0572,0.295,1.63E-05,0.315,0.602,129.017,322907,4,43.95856,16,0
0.673,0.765,5,-10.615,1,0.0256,0.0439,3.43E-05,0.107,0.779,98.241,281533,4,21.46211,15,1
0.581,0.337,0,-11.335,1,0.0283,0.866,0.000152,0.0839,0.385,153.904,197973,4,61.31688,9,0
0.404,0.241,5,-15.757,1,0.0314,0.886,0.943,0.0748,0.0694,136.072,310400,4,42.27427,12,0
0.628,0.63,2,-13.674,1,0.0389,0.45,0,0.715,0.559,95.529,138387,4,18.5899,8,1
0.466,0.562,4,-8.297,0,0.035,0.301,0,0.213,0.722,86.894,373373,4,35.29141,17,0
0.594,0.577,3,-9.112,0,0.0853,0.73,0.0718,0.0486,0.73,97.966,155063,4,45.25606,7,0
0.282,0.337,10,-13.761,1,0.0457,0.598,0.853,0.17,0.945,180.508,49933,4,21.10148,5,0
0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,333720,4,36.22478,14,1
0.7,0.835,1,-8.279,1,0.0356,0.0114,3.46E-05,0.0555,0.839,140.531,261720,4,45.6419,15,1
0.493,0.456,7,-14.136,1,0.0322,0.233,0.000283,0.32,0.876,135.166,194333,4,52.9969,9,0
0.686,0.406,5,-11.511,1,0.0295,0.586,7.74E-06,0.111,0.866,110.742,158267,4,25.96098,10,0
0.252,0.918,2,-6.642,1,0.118,0.000662,0.769,0.391,0.484,140.75,414987,4,25.82848,16,0
0.356,0.916,0,-8.597,1,0.0349,0.693,0.284,0.0972,0.878,113.05,219867,4,38.50588,10,1
0.738,0.203,0,-16.441,1,0.0621,0.952,4.16E-06,0.13,0.889,95.298,156960,3,31.89386,7,0
0.598,0.683,4,-4.73,1,0.0335,0.21,0,0.128,0.513,125.165,278655,4,33.20829,8,1
0.7,0.727,7,-8.341,1,0.0737,0.00241,0.00131,0.0267,0.704,109.165,261440,4,31.53229,11,1
0.453,0.787,7,-13.397,1,0.0327,0.0519,0.00478,0.166,0.834,75.876,212027,4,33.68118,8,1
0.724,0.569,0,-11.888,1,0.0282,0.157,0.00498,0.038,0.923,109.936,211800,4,36.73061,11,1
0.445,0.801,8,-13.414,0,0.0446,0.225,0.088,0.0778,0.619,132.557,223293,4,33.79496,10,1
0.548,0.729,11,-11.12,0,0.0675,0.184,0.00016,0.311,0.612,167.527,214453,4,46.68112,10,0
0.687,0.497,9,-16.393,0,0.034,0.16,1.21E-05,0.0421,0.719,133.713,227333,4,35.13175,10,1
0.631,0.86,11,-10.835,1,0.0537,0.000848,0.656,0.823,0.722,128.434,246333,4,28.57706,9,0
0.66,0.639,9,-12.749,1,0.0369,0.0966,0.00104,0.0442,0.843,84.124,194667,4,37.24191,10,1
0.6,0.574,10,-13.164,1,0.0395,0.00874,7.41E-06,0.117,0.559,122.141,277293,4,35.21631,13,1
0.624,0.512,2,-10.041,1,0.0297,0.541,0.00478,0.26,0.685,93.059,245560,4,53.96908,10,1
0.844,0.683,9,-4.292,1,0.0883,0.246,2.37E-06,0.109,0.899,138.068,222040,4,27.26833,13,1
0.492,0.998,1,-6.918,0,0.0576,0.296,0.454,0.151,0.0315,113.353,99613,4,0,2,0
0.52,0.262,9,-11.916,1,0.0596,0.882,0,0.123,0.296,82.568,147562,4,22.67842,8,0
0.833,0.638,9,-12.654,1,0.0517,0.369,0.0068,0.225,0.893,116.915,347067,4,90.79743,11,0
0.73,0.526,10,-10.909,1,0.0429,0.0256,0.000887,0.0913,0.385,118.208,252493,4,59.89523,9,1
0.512,0.629,7,-12.794,1,0.0293,0.033,0.00038,0.0633,0.839,134.917,190107,4,35.81933,11,1
0.489,0.919,2,-6.258,1,0.0822,0.00957,9.12E-06,0.0822,0.556,132.456,237133,4,30.36927,10,1
0.729,0.296,2,-14.321,0,0.0286,0.747,0,0.232,0.66,114.434,183173,4,32.07535,11,1
0.605,0.551,4,-17.705,1,0.113,0.195,0,0.26,0.637,94.11,317827,4,21.33222,16,0
0.597,0.699,1,-15.998,0,0.0381,0.00782,0.00514,0.116,0.755,111.837,289427,4,34.02272,12,0
0.595,0.447,1,-10.342,0,0.0323,0.627,0.000586,0.3,0.787,200.528,199680,4,33.37782,12,1
0.825,0.603,9,-8.24,1,0.0731,0.114,0.00014,0.0261,0.931,122.203,218200,4,21.34453,11,1
0.393,0.177,2,-14.325,1,0.0457,0.894,0.986,0.133,0.27,100.123,47040,3,15.38095,3,0
0.391,0.875,7,-6.939,1,0.037,0.2,0,0.0415,0.849,177.557,187000,4,25.71606,6,0
0.246,0.952,10,-5.116,0,0.144,2.84E-05,0.907,0.188,0.221,110.405,133547,4,54.4333,4,0
0.454,0.891,0,-4.851,1,0.069,0.008,2.73E-06,0.353,0.8,158.907,207867,4,22.79747,10,1
0.534,0.45,7,-13.076,1,0.0255,0.0111,7.31E-05,0.535,0.63,101.288,282440,4,34.2145,11,1
0.431,0.522,11,-8.625,1,0.0295,0.436,1.91E-05,0.109,0.233,199.786,237693,4,34.38868,11,1
0.686,0.718,5,-11.439,0,0.0666,0.317,2.70E-05,0.0627,0.488,119.759,263227,4,127.87471,6,1
0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,274227,4,31.95918,13,1
0.731,0.756,9,-5.95,1,0.0266,0.0766,8.91E-05,0.0448,0.514,119.61,224667,4,17.27774,10,1
0.584,0.612,2,-5.833,1,0.0283,0.448,0,0.171,0.402,81.182,283733,4,34.77464,12,1
0.671,0.579,10,-13.021,1,0.0293,0.0147,0,0.116,0.659,117.68,213760,4,28.47007,8,1
0.734,0.643,5,-12.666,1,0.031,0.119,0.0774,0.156,0.919,126.421,258573,4,31.90246,13,1
0.221,0.126,0,-17.579,1,0.0336,0.761,0.774,0.0841,0.111,79.613,252600,5,28.74747,16,0
0.405,0.762,11,-6.771,1,0.109,0.113,0.151,0.186,0.906,121.029,155867,4,35.79206,8,0
0.525,0.931,9,-5.593,1,0.0583,0.00831,0,0.106,0.75,89.9,194067,4,20.97151,11,1
0.629,0.846,5,-8.497,0,0.0927,0.0812,0.00265,0.103,0.569,125.462,309373,4,77.71211,12,1
0.746,0.723,0,-15.59,1,0.0457,0.0431,0.82,0.0849,0.92,126.575,234013,4,46.6211,14,0
0.158,0.839,9,-8.189,1,0.0423,0.0184,0.000103,0.29,0.817,161.63,205440,4,40.84191,10,0
0.682,0.647,2,-7.277,1,0.0294,0.436,4.55E-06,0.0684,0.838,124.939,259600,4,19.35889,10,0
0.558,0.432,2,-10.578,0,0.0307,0.646,0.00013,0.0891,0.397,129.306,277973,4,31.33721,13,0
0.63,0.943,7,-8.13,0,0.0558,0.0146,0.000734,0.299,0.398,115.272,432413,4,43.9202,19,1
0.606,0.538,0,-14.982,1,0.036,0.0735,0.0114,0.0989,0.356,88.334,271667,4,42.69448,9,1
0.353,0.207,0,-14.718,0,0.0306,0.656,0,0.0874,0.184,144.539,316040,4,44.6223,12,1
0.599,0.501,3,-8.985,0,0.0316,0.457,0.857,0.0881,0.364,127.528,263373,4,51.96726,11,0
0.505,0.257,0,-19.958,0,0.0847,0.603,5.03E-05,0.113,0.225,103.92,244533,4,37.21563,12,0
0.277,0.403,0,-13.013,1,0.0377,0.347,0.907,0.143,0.0834,179.332,147867,4,64.33954,4,0
0.582,0.709,11,-6.863,1,0.0359,0.314,0,0.138,0.711,127.802,126307,4,29.64038,6,0
0.785,0.435,1,-12.98,0,0.485,0.179,3.10E-05,0.0392,0.64,90.461,78867,4,35.44712,4,0
0.842,0.62,7,-11.517,0,0.0458,0.0204,0.00598,0.0432,0.85,115.975,277800,4,55.07217,13,1
0.655,0.793,11,-5.588,1,0.0465,0.000875,0.0161,0.0631,0.932,134.006,195000,4,47.60372,9,1
0.502,0.892,1,-9.415,1,0.0477,0.000245,0.000666,0.0692,0.53,123.706,295080,4,25.00263,13,1
0.955,0.348,6,-16.393,0,0.295,0.0458,0.000322,0.0985,0.695,111.877,216240,4,39.77542,11,0
0.322,0.512,2,-8.686,1,0.0295,0.199,0.00222,0.152,0.493,122.364,200627,3,18.00481,12,0
0.543,0.294,3,-13.004,1,0.0404,0.918,3.55E-05,0.195,0.589,97.856,164186,3,31.29706,8,0
0.707,0.924,2,-11.844,1,0.0518,0.0417,0.000157,0.134,0.903,115.091,204973,4,38.97237,12,1
0.749,0.64,2,-11.901,1,0.0439,0.00407,0.00369,0.0691,0.655,122.004,323600,4,46.12082,11,0
0.246,0.631,2,-7.067,0,0.0377,0.295,0,0.321,0.3,160.633,221671,4,48.81123,10,1
0.641,0.899,11,-4.992,0,0.0787,0.0407,1.17E-06,0.118,0.562,110.745,220400,4,68.4037,8,0
0.193,0.314,4,-8.057,0,0.037,0.807,1.98E-06,0.0955,0.154,72.167,276360,4,15.13866,12,0
0.502,0.352,2,-14.362,1,0.0276,0.437,5.84E-05,0.293,0.358,143.685,292693,4,35.3047,12,1
0.527,0.767,2,-8.587,1,0.0332,0.00115,1.14E-05,0.119,0.597,155.41,227373,4,53.16897,10,0
0.54,0.789,7,-9.473,1,0.0409,0.0681,0,0.262,0.624,119.226,220333,4,57.38273,8,1
0.543,0.378,9,-14.631,1,0.028,0.239,0,0.099,0.501,156.222,281573,4,40.566,12,1
0.425,0.641,0,-6.672,1,0.0384,0.177,3.94E-05,0.065,0.189,145.745,235787,4,32.59472,10,1
0.683,0.63,11,-8.844,1,0.0296,0.363,0.000873,0.314,0.481,102.457,261440,1,80.668,13,1
0.286,0.0251,1,-22.939,1,0.0369,0.967,0.939,0.083,0.201,80.767,192667,4,46.15322,8,0
0.4,0.533,9,-7.391,1,0.0443,0.629,0,0.12,0.228,171.483,209760,4,17.92722,10,0
0.661,0.925,7,-6.898,1,0.0453,0.0986,0.000398,0.0672,0.929,100.961,221227,4,48.35087,8,1
0.682,0.75,4,-11.418,1,0.0316,0.318,1.18E-06,0.352,0.964,146.69,263573,4,50.40666,13,1
0.832,0.689,1,-8.359,0,0.101,0.000272,0.875,0.0975,0.649,122.998,375130,4,63.72387,15,0
0.561,0.418,1,-17.157,1,0.0427,0.146,0.431,0.537,0.693,81.69,223533,4,64.31663,8,0
0.745,0.911,0,-6.259,1,0.0285,0.148,0.000539,0.375,0.931,107.24,249227,4,43.80411,14,1
0.534,0.401,6,-10.718,1,0.0402,0.72,0.00631,0.187,0.514,76.001,173077,4,44.38329,7,0
0.565,0.872,0,-6.447,1,0.0313,0.0288,0.000393,0.255,0.41,111.874,329507,4,47.98832,11,1
0.521,0.258,6,-16.48,0,0.0286,0.175,0.00509,0.104,0.289,89.602,294507,4,20.01658,13,0
0.493,0.573,1,-7.93,1,0.0282,0.0896,0,0.0413,0.473,77.126,252600,4,34.31465,10,1
0.502,0.694,7,-7.658,1,0.0336,0.127,0.234,0.109,0.421,133.332,338333,4,53.1051,12,0
0.918,0.758,11,-7.102,0,0.0775,0.7,0.00851,0.122,0.977,123.385,234413,4,55.49665,10,1
0.799,0.434,4,-14.655,0,0.05,0.204,0,0.0559,0.815,96.476,219333,4,53.48826,7,1
0.403,0.865,9,-11.786,1,0.0643,0.214,0.28,0.18,0.394,117.168,198533,4,70.23871,6,0
0.521,0.831,2,-8.083,0,0.0543,0.00508,1.55E-05,0.207,0.545,143.839,307933,4,24.57995,15,1
0.641,0.484,10,-17.528,0,0.0556,0.252,0.00622,0.0536,0.81,99.734,240373,4,24.50344,11,0
0.428,0.475,2,-10.772,1,0.0631,0.569,0.00037,0.1,0.255,135.255,281773,4,43.83526,11,0
0.338,0.88,9,-10.269,0,0.104,0.02,1.20E-05,0.118,0.301,131.702,185773,4,45.88515,7,0
0.705,0.84,7,-4.496,0,0.0317,0.156,3.01E-06,0.337,0.906,116.409,238293,4,41.28364,12,1
0.401,0.139,5,-21.385,0,0.0468,0.979,0.892,0.148,0.0739,118.936,207373,4,26.40336,10,0
0.346,0.775,7,-12.749,1,0.0346,3.74E-05,0.357,0.0842,0.613,126.787,279867,4,21.40951,5,0
0.408,0.885,4,-9.003,1,0.0639,0.000191,0.000607,0.301,0.369,163.603,248620,4,37.29298,12,1
0.481,0.521,0,-13.779,1,0.0516,0.0494,0,0.0894,0.594,118.762,232840,3,19.00632,9,1
0.756,0.69,11,-7.34,1,0.0382,0.00777,0,0.264,0.892,127.791,181680,4,31.52055,8,1
0.64,0.752,4,-9.782,1,0.0311,0.0562,0.000311,0.311,0.949,117.511,190067,4,27.38375,11,0
0.764,0.311,7,-16.221,1,0.0901,0.276,0.811,0.0837,0.755,98.984,130400,4,30.55437,6,0
0.905,0.604,4,-7.433,0,0.0413,0.149,9.24E-05,0.0523,0.899,109.196,242400,4,36.07473,11,1
0.637,0.542,9,-8.173,1,0.0356,0.765,0,0.302,0.38,105.322,233973,4,54.35024,9,1
0.69,0.821,5,-5.423,0,0.0267,0.286,0.0613,0.422,0.794,116.663,254307,4,35.42258,9,1
0.397,0.2,0,-14.119,0,0.0287,0.826,0.000454,0.164,0.228,90.213,267467,4,30.07801,13,0
0.656,0.734,3,-10.25,1,0.028,0.0896,9.99E-05,0.301,0.591,116.246,266213,4,21.59085,12,1
0.326,0.0142,2,-25.041,1,0.0533,0.949,0.924,0.105,0.115,134.742,50053,3,25.56747,4,0
0.512,0.675,9,-10.702,0,0.0311,0.808,0.304,0.101,0.134,118.809,208293,3,77.2737,5,0
0.0656,0.0242,7,-30.467,1,0.0393,0.919,0.83,0.0655,0.0357,62.848,705893,3,79.55502,26,0
0.626,0.856,9,-7.893,1,0.0466,0.0584,3.10E-06,0.148,0.635,123.213,245706,4,27.83916,13,0
0.83,0.817,4,-6.539,0,0.077,0.00096,0.000677,0.112,0.622,107.908,288053,4,38.12921,11,0
0.722,0.379,9,-14.558,1,0.0413,0.772,0.0209,0.126,0.835,113,254802,4,49.08198,7,0
0.8,0.63,7,-8.639,1,0.0445,0.465,0,0.105,0.767,110.55,181960,4,52.95788,9,1
0.741,0.395,10,-17.373,0,0.0588,0.888,0.008,0.114,0.652,88.52,438733,4,57.23486,20,0
0.699,0.696,11,-9.582,0,0.26,0.196,0,0.32,0.821,121.233,316227,4,84.02228,12,1
0.809,0.301,11,-17.904,0,0.056,0.076,0.000552,0.192,0.763,114.144,251640,4,61.19991,10,1
0.135,0.057,4,-37.915,0,0.0344,0.975,0.907,0.173,0.0994,92.181,260440,3,44.286,17,0
0.678,0.345,1,-17.268,0,0.0338,0.434,3.81E-05,0.254,0.564,71.69,253933,4,71.28524,11,1
0.334,0.00746,4,-30.196,0,0.035,0.995,0.955,0.113,0.122,62.332,133707,4,50.15356,6,0
0.46,0.473,5,-11.816,0,0.0677,0.391,0.0688,0.34,0.84,97.807,80960,4,43.49031,4,0
0.362,0.849,11,-10.002,1,0.119,0.0101,0.124,0.426,0.687,179.101,270533,4,51.06191,11,0
0.548,0.294,10,-17.112,1,0.0333,0.332,3.34E-06,0.0392,0.491,76.698,256173,4,20.01214,11,1
0.795,0.333,8,-14.609,1,0.0769,0.052,0.0295,0.319,0.967,114.764,295893,4,23.7988,13,1
0.507,0.848,2,-7.44,1,0.0442,0.0252,0.000134,0.363,0.518,133.926,216160,4,29.27786,8,0
0.595,0.554,2,-10.167,1,0.0314,0.261,0,0.124,0.883,118.849,170600,4,61.13903,7,1
0.511,0.942,0,-10.407,1,0.0429,0.174,1.87E-05,0.139,0.498,97.909,393667,4,26.8754,14,1
0.652,0.609,9,-9.684,0,0.028,0.298,8.79E-06,0.0573,0.646,98.125,230107,4,46.55941,10,1
0.582,0.262,9,-14.212,0,0.0272,0.828,7.41E-05,0.0812,0.489,95.191,302733,4,14.66647,18,0
0.566,0.523,2,-10.248,1,0.0241,0.683,0.00036,0.165,0.694,90.997,213333,4,43.45494,11,1
0.609,0.912,5,-6.868,0,0.0367,0.0255,2.94E-05,0.371,0.617,137.003,310400,4,30.17413,12,1
0.733,0.52,7,-13.588,1,0.0259,0.279,0.00021,0.23,0.857,109.598,264307,4,17.86243,11,1
0.471,0.956,9,-6.371,1,0.0403,0.000596,0.62,0.624,0.715,169.798,261813,4,35.80988,14,1
0.252,0.91,7,-4.098,1,0.0576,0.00161,0.000225,0.145,0.333,152.806,128293,4,35.18412,8,0
0.652,0.699,2,-11.067,0,0.0359,0.348,0,0.0749,0.937,88.529,197467,4,28.75183,9,0
0.602,0.542,0,-9.241,0,0.036,0.837,0.000456,0.21,0.585,104.913,229840,4,108.57331,6,0
0.615,0.604,4,-12.485,1,0.0276,0.0507,0,0.0875,0.891,135.833,219173,4,53.3438,9,1
0.432,0.614,3,-12.349,1,0.0307,0.0323,0.101,0.0542,0.665,100.79,169960,4,49.74131,8,0
0.684,0.898,2,-4.899,1,0.0586,0.825,0.59,0.0978,0.772,136.816,170840,4,25.16362,7,0
0.522,0.795,9,-6.245,1,0.0444,0.000937,0.00166,0.0458,0.257,133.03,308133,4,40.03808,13,0
0.5,0.711,0,-12.904,1,0.0508,0.0338,0.827,0.0712,0.121,133.371,302800,4,19.18844,17,0
0.66,0.633,4,-14.768,0,0.097,0.234,0,0.359,0.822,184.204,241533,4,34.57404,14,1
0.544,0.873,9,-7.425,1,0.0525,0.0415,1.82E-05,0.0925,0.676,140.902,337333,4,65.94515,13,1
0.56,0.724,9,-11.256,1,0.0498,0.000471,0.394,0.0639,0.774,191.683,362267,4,41.20908,16,1
0.424,0.978,1,-5.262,1,0.0898,0.251,0.0011,0.763,0.152,146.928,167200,4,48.47112,9,0
0.722,0.578,0,-14.563,1,0.04,0.0138,8.43E-06,0.12,0.754,128.447,248427,4,31.2118,11,1
0.798,0.543,8,-11.572,1,0.0464,0.466,0.000573,0.0708,0.811,119.845,291973,4,25.21125,15,1
0.627,0.837,6,-6.293,0,0.0408,0.00579,7.64E-05,0.0642,0.901,126.287,271293,4,31.23187,16,0
0.511,0.464,7,-10.765,1,0.0383,0.256,4.20E-06,0.132,0.289,123.412,225426,4,24.97791,9,0
0.892,0.578,10,-5.025,1,0.15,0.112,0.000315,0.0897,0.621,108.703,236067,4,36.74304,9,1
0.841,0.627,1,-12.598,1,0.0498,0.0345,0.00113,0.0513,0.82,111.111,210000,4,34.63293,10,0
0.715,0.734,1,-12.934,1,0.0467,0.00276,0.00306,0.295,0.734,117.204,317267,4,21.18459,19,1
0.759,0.795,3,-8.713,1,0.062,0.0356,1.12E-05,0.0678,0.877,130.803,288440,4,44.12566,12,1
0.605,0.75,6,-12.65,0,0.0368,0.381,0.000524,0.294,0.571,110.013,261400,4,30.13757,12,1
0.561,0.454,2,-17.846,1,0.0436,0.699,0.883,0.08,0.974,121.992,135507,4,32.64917,8,0
0.473,0.777,10,-9.278,1,0.0323,0.000532,0.301,0.146,0.878,126.287,235760,4,29.51118,8,0
0.386,0.97,7,-3.955,1,0.138,0.00937,0.000282,0.42,0.562,79.945,199560,4,25.50733,11,0
0.264,0.951,1,-5.877,1,0.19,0.00015,0.906,0.0599,0.349,130.627,232987,3,71.46325,8,0
0.356,0.133,2,-23.954,1,0.033,0.976,0.955,0.135,0.583,97.889,128667,4,41.38991,7,0
0.246,0.623,7,-10.857,0,0.0327,0.000158,0.696,0.15,0.639,173.445,191600,4,31.67791,11,0
0.74,0.636,0,-11.924,1,0.0302,0.38,0.827,0.108,0.929,129.161,184827,4,43.87148,8,0
